"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL474727";"";"0";"265.34";"0";"1.19";"12";"COc1ccc2c(c1OC)CC/C2=N\NC(N)=S";"Inhibition";"'='";"61.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1918777";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM preincubated for 5 mins before substrate addition measured after 10 mins by spectrofluorometry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1914328";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None";""
"CHEMBL2180331";"";"0";"426.76";"1";"6.64";"39";"C/C(COc1ccccc1)=N\Nc1nc(-c2ccc(Cl)c(Cl)c2Cl)cs1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2189089";"Inhibition of Trypanosoma cruzi recombinant cruzain using Z-FR-AMC as substrate at 20 uM preincubated for 10 mins before substrate addition";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2176891";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL2180351";"";"0";"324.41";"0";"4.07";"28";"C/C(COc1ccccc1)=N\Nc1nc(-c2cccnc2)cs1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2189089";"Inhibition of Trypanosoma cruzi recombinant cruzain using Z-FR-AMC as substrate at 20 uM preincubated for 10 mins before substrate addition";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2176891";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL3220745";"";"0";"284.36";"0";"2.15";"22";"c1ccc(N/C(=N/Cc2ccco2)N2CCNCC2)cc1";"Inhibition";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3227188";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM at pH 5.3 after 10 mins by spectrofluorimetry relative to untreated control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3217506";"1";"Scientific Literature";"MedChemComm";"2012";"None";""
"CHEMBL568312";"";"0";"286.31";"0";"2.24";"3E";"[O-][n+]1onc2ccc(/C=C/[S+]([O-])c3ccccc3)cc21";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL1038178";"Inhibition of Trypanosoma cruzi cruzipain at 25 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1156117";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"None";""
"CHEMBL2064842";"";"0";"333.46";"1";"5.19";"15";"Cc1ccc(-c2csc(N/N=C3\CCc4cc(C)ccc43)n2)cc1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2065812";"Inhibition of epimastigotes of Trypanosoma cruzi cruzipain using Bz-Pro-Phe-Arg-pNA as substrate at 50 uM by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2062416";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"None";""
"CHEMBL3623844";"";"0";"356.45";"0";"3.91";"1";"Cc1ccc(OCCSc2nc3ccccc3n2CC(=O)O)c(C)c1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3626037";"Inhibition of Trypanosoma cruzi Cruzain using Z-FR-AMC as substrate preincubated for 5 mins followed by substrate addition measured for 5 mins by spectrofluorimetric analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3621144";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None";""
"CHEMBL3121910";"";"0";"287.39";"0";"2.82";"9t";"C/C(=N\NC(N)=S)C(C)Oc1cccc2ccccc12";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3123056";"Inhibition of Trypanosomal cruzi recombinant cruzain assessed as substrate cleavage using Z-Phe-Arg-AMC as substrate at 50 uM preincubated for 10 mins measured for 5 mins by flow cytometry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3120049";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL474331";"";"0";"235.31";"0";"1.18";"8";"COc1cccc2c1CC/C2=N\NC(N)=S";"Inhibition";"'='";"9.8";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1918777";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM preincubated for 5 mins before substrate addition measured after 10 mins by spectrofluorometry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1914328";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None";""
"CHEMBL1241726";"";"0";"305.81";"0";"3.02";"5a";"Clc1ccc2c(NCCCN3CCOCC3)ccnc2c1";"Inhibition";"'='";"88.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3999655";"Inhibition of recombinant Trypanosoma cruzi cruzain at 100 uM using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL4096598";"";"0";"272.78";"0";"3.46";"2b";"Cl.c1ccc(CNCc2cc3ccccc3[nH]2)cc1";"Inhibition";"'='";"9.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3999655";"Inhibition of recombinant Trypanosoma cruzi cruzain at 100 uM using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL4091574";"";"0";"266.34";"0";"2.68";"7a";"O=C(CN1CCc2ccccc2C1)Nc1ccccc1";"Inhibition";"'='";"7.7";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3999655";"Inhibition of recombinant Trypanosoma cruzi cruzain at 100 uM using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL4246909";"";"0";"454.52";"0";"2.51";"FGA54";"CCOC(=O)/C=C/[C@@H](O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1";"Inhibition";"'='";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4234771";"Inhibition of Trypanosoma cruzi cruzain at 20 uM relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4229471";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL2420113";"";"0";"354.34";"0";"0.54";"12";"NC(=S)N/N=C(\COC(=O)CCC(=O)O)c1ccc([N+](=O)[O-])cc1";"Inhibition";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2423208";"Inhibition of Trypanosoma cruzi cruzain expressed in Escherichia coli DH5-alpha using Bz-Phe-Arg-AMC as substrate at 10 uM preincubated for 5 mins followed by substrate addition measured for 5 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2417455";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL2420105";"";"0";"208.29";"0";"0.83";"2";"C/C(=N\NC(N)=S)c1cccc(N)c1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2423208";"Inhibition of Trypanosoma cruzi cruzain expressed in Escherichia coli DH5-alpha using Bz-Phe-Arg-AMC as substrate at 10 uM preincubated for 5 mins followed by substrate addition measured for 5 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2417455";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL3827125";"";"0";"436.56";"0";"3.78";"7d";"C=CCN1C(=O)C(CC(=O)O)S/C1=N\c1sc2c(c1C(=O)OC(C)C)CCCC2";"Inhibition";"'='";"52.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3829739";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3828647";"";"0";"460.62";"1";"6.56";"8a";"CCOC(=O)c1c(/N=c2\scc(-c3ccccc3)n2-c2ccccc2)sc2c1CCCC2";"Inhibition";"'='";"16.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3829741";"Inhibition of Trypanosoma cruzi cruzain at 50 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3827142";"";"0";"360.50";"0";"4.61";"3a";"CCOC(=O)c1c(NC(=S)Nc2ccccc2)sc2c1CCCC2";"Inhibition";"'='";"4.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3829742";"Inhibition of Trypanosoma cruzi cruzain at 100 uM pre-incubated for 10 mins followed by addition of Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3828686";"";"0";"436.56";"0";"3.48";"6c";"C=CCN1C(=O)C(C(=O)OCC)S/C1=N\c1sc2c(c1C(=O)OCC)CCCC2";"Inhibition";"'='";"59.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3829742";"Inhibition of Trypanosoma cruzi cruzain at 100 uM pre-incubated for 10 mins followed by addition of Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3827939";"";"0";"438.62";"1";"6.14";"8d";"C=CCn1c(-c2ccccc2)cs/c1=N\c1sc2c(c1C(=O)OC(C)C)CCCC2";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3830356";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins in presence of 0.01% triton by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3827522";"";"0";"472.59";"0";"4.50";"6a";"CCOC(=O)c1c(/N=C2\SC(C(=O)OCC)C(=O)N2c2ccccc2)sc2c1CCCC2";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3830358";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins in presence of 0.1% triton by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL1292";"CLOFAZIMINE";"4";"473.41";"1";"7.49";"clofazimine";"CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL3414124";"Inhibition of Trypanosoma cruzi cruzaine at 100 uM using mMBz-Pro-Phe-Arg-pNA substrate incubated for for 5 mins by UV-vis spectrophotometry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3407344";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL1916946";"";"0";"375.88";"0";"3.99";"24";"COc1cc2c(cc1OC)/C(=N/NC(=S)Nc1ccc(Cl)cc1)CC2";"Inhibition";"'='";"67.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1918777";"Inhibition of Trypanosoma cruzi cruzipain using Z-Phe-Arg-AMC as substrate at 100 uM preincubated for 5 mins before substrate addition measured after 10 mins by spectrofluorometry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1914328";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2011";"None";""
"CHEMBL2064835";"";"0";"333.46";"1";"5.19";"8";"Cc1ccc(-c2csc(N/N=C3\CCc4c(C)cccc43)n2)cc1";"Inhibition";"'='";"4.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2065810";"Inhibition of epimastigotes of Trypanosoma cruzi cruzipain using Bz-Pro-Phe-Arg-pNA as substrate at 10 uM by spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2062416";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"None";""
"CHEMBL1276255";"";"0";"372.31";"0";"3.52";"3i";"CCC1S/C(=N/N=C/CSc2ccc(Br)cc2)NC1=O";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL1286000";"Inhibition of Trypanosoma cruzi cruzaine in absence of 0.01% Triton X-100";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1275380";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL3827939";"";"0";"438.62";"1";"6.14";"8d";"C=CCn1c(-c2ccccc2)cs/c1=N\c1sc2c(c1C(=O)OC(C)C)CCCC2";"Inhibition";"'='";"29.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3829739";"Inhibition of Trypanosoma cruzi cruzain at 100 uM using Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL3828195";"";"0";"422.53";"0";"3.40";"7c";"C=CCN1C(=O)C(CC(=O)O)S/C1=N\c1sc2c(c1C(=O)OCC)CCCC2";"Inhibition";"'='";"89.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3829742";"Inhibition of Trypanosoma cruzi cruzain at 100 uM pre-incubated for 10 mins followed by addition of Z-Phe-Arg-aminomethylcoumarin as substrate measured after 5 mins by spectrofluorimetry";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3826878";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL2180332";"";"0";"379.53";"1";"5.97";"40";"C/C(COc1ccccc1)=N\Nc1nc(-c2ccc(C(C)(C)C)cc2)cs1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2189089";"Inhibition of Trypanosoma cruzi recombinant cruzain using Z-FR-AMC as substrate at 20 uM preincubated for 10 mins before substrate addition";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2176891";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None";""
"CHEMBL568619";"";"0";"296.28";"0";"2.37";"11";"COc1ccc(C(=O)/C=C/c2ccc3no[n+]([O-])c3c2)cc1";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL1038179";"Inhibition of Trypanosoma cruzi cruzipain at 50 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1156117";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"None";""
"CHEMBL249810";"";"0";"560.65";"1";"3.33";"11";"CCOC(=O)[C@H]1O[C@H]1[C@H](O)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL942076";"Inhibition of cruzain";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1140589";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL1079106";"";"0";"504.58";"2";"5.51";"5";"Cc1onc(-c2ccc(F)cc2)c1C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1";"Inhibition";"'='";"12.5";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1109343";"Inhibition of Trypanosoma cruzi cruzain at 1 uM after 5 mins";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1154298";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None";""
"CHEMBL110";"BENZNIDAZOLE";"4";"260.25";"0";"1.11";"Benznidazole";"O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2423208";"Inhibition of Trypanosoma cruzi cruzain expressed in Escherichia coli DH5-alpha using Bz-Phe-Arg-AMC as substrate at 10 uM preincubated for 5 mins followed by substrate addition measured for 5 mins by spectrofluorimetric analysis relative to control";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL2417455";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"None";""
"CHEMBL528696";"";"0";"268.75";"0";"4.50";"5j";"Clc1ccc2c(NCc3ccccc3)ccnc2c1";"Inhibition";"'='";"65.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3999655";"Inhibition of recombinant Trypanosoma cruzi cruzain at 100 uM using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL148139";"";"0";"291.78";"0";"2.63";"5b";"Clc1ccc2c(NCCN3CCOCC3)ccnc2c1";"Inhibition";"'='";"56.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3999655";"Inhibition of recombinant Trypanosoma cruzi cruzain at 100 uM using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL4069647";"";"0";"267.76";"0";"1.53";"6b";"CN1CCN(CC(=O)Nc2ccc(Cl)cc2)CC1";"Inhibition";"'='";"28.5";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3999655";"Inhibition of recombinant Trypanosoma cruzi cruzain at 100 uM using Z-phe-Arg-amidomethylcoumarin as substrate by fluorometric method relative to control";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3997824";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL238428";"";"0";"286.31";"0";"2.24";"(Z)-16";"[O-][n+]1onc2cc(/C=C\[S+]([O-])c3ccccc3)ccc21";"Inhibition";"'='";"8.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL901621";"Inhibition of Trypanosoma cruzi Tulahuen 2 cruzipain at 50 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1138265";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL226536";"";"0";"238.25";"0";"2.63";"(Z)-2";"[O-][n+]1onc2cc(/C=C\c3ccccc3)ccc21";"Inhibition";"'='";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL901621";"Inhibition of Trypanosoma cruzi Tulahuen 2 cruzipain at 50 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1138265";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL577708";"";"0";"266.26";"0";"2.36";"9";"O=C(/C=C/c1ccc2no[n+]([O-])c2c1)c1ccccc1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1038179";"Inhibition of Trypanosoma cruzi cruzipain at 50 uM";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1156117";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"None";""
"CHEMBL453633";"";"0";"311.22";"0";"2.85";"5h";"O=[N+]([O-])c1ccc(/C=N/Nc2nccc(C(F)(F)F)n2)cc1";"Inhibition";"'='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1010074";"Inhibition of Trypanosoma cruzi C-terminal truncated cruzain expressed in DH5alpha Escherichia coli at 100 uM by well-microplate spectrophotometry";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1152197";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL4247707";"";"0";"521.61";"1";"2.45";"FGA74";"CCOC(=O)/C=C/C(=O)[C@@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL4234784";"Irreversible inhibition of Trypanosoma cruzi cruzain pretreated for 30 mins followed by substrate addition and measured for 30 mins by dialysis method";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL3563";"Cruzipain";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL4229471";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
